Date,Series,Value
2018-09-03,Average Tone,-0.0871
2018-09-04,Average Tone,0.5311
2018-09-05,Average Tone,1.2755
2018-09-06,Average Tone,0.9752
2018-09-07,Average Tone,0.019
2018-09-08,Average Tone,-0.1094
2018-09-09,Average Tone,0.2921
2018-09-10,Average Tone,0.9563
2018-09-11,Average Tone,0.9374
2018-09-12,Average Tone,-0.7946
2018-09-13,Average Tone,0.8888
2018-09-14,Average Tone,0.9973
2018-09-15,Average Tone,-0.0191
2018-09-16,Average Tone,-1.2879
2018-09-17,Average Tone,0.5728
2018-09-18,Average Tone,0.3357
2018-09-19,Average Tone,0.3615
2018-09-20,Average Tone,0.5413
2018-09-21,Average Tone,-1.9322
2018-09-22,Average Tone,-1.3327
2018-09-23,Average Tone,-0.8631
2018-09-24,Average Tone,0.2211
2018-09-25,Average Tone,-0.8265
2018-09-26,Average Tone,-0.2313
2018-09-27,Average Tone,0.0739
2018-09-28,Average Tone,0.5299
2018-09-29,Average Tone,0.0861
2018-09-30,Average Tone,1.384
2018-10-01,Average Tone,1.0606
2018-10-02,Average Tone,0.8108
2018-10-03,Average Tone,0.9161
2018-10-04,Average Tone,1.3656
2018-10-05,Average Tone,-0.7672
2018-10-06,Average Tone,-1.5102
2018-10-07,Average Tone,-0.0344
2018-10-08,Average Tone,-0.5357
2018-10-09,Average Tone,0.1985
2018-10-10,Average Tone,0.0559
2018-10-11,Average Tone,0.2777
2018-10-12,Average Tone,-0.0918
2018-10-13,Average Tone,-0.8301
2018-10-14,Average Tone,-2.2344
2018-10-15,Average Tone,-0.3425
2018-10-16,Average Tone,-0.1198
2018-10-17,Average Tone,0.7663
2018-10-18,Average Tone,0.3589
2018-10-19,Average Tone,0.7666
2018-10-20,Average Tone,-1.5551
2018-10-21,Average Tone,-0.0274
2018-10-22,Average Tone,0.3885
2018-10-23,Average Tone,0.8087
2018-10-24,Average Tone,-0.1947
2018-10-25,Average Tone,0.0933
2018-10-26,Average Tone,0.4203
2018-10-27,Average Tone,-0.4644
2018-10-28,Average Tone,0.3349
2018-10-29,Average Tone,0.446
2018-10-30,Average Tone,0.5067
2018-10-31,Average Tone,0.6539
2018-11-01,Average Tone,0.4139
2018-11-02,Average Tone,0.5112
2018-11-03,Average Tone,0.7128
