Date,Series,Value
2018-01-25,Average Tone,-2.6056
2018-01-26,Average Tone,-1.4435
2018-01-27,Average Tone,-2.8836
2018-01-28,Average Tone,-2.4114
2018-01-29,Average Tone,-2.0688
2018-01-30,Average Tone,-2.1088
2018-01-31,Average Tone,-2.7107
2018-02-01,Average Tone,-2.1814
2018-02-02,Average Tone,-2.0131
2018-02-03,Average Tone,-3.2324
2018-02-04,Average Tone,-2.7943
2018-02-05,Average Tone,-2.0994
2018-02-06,Average Tone,-2.804
2018-02-07,Average Tone,-1.5188
2018-02-08,Average Tone,-1.9904
2018-02-09,Average Tone,-2.0402
2018-02-10,Average Tone,-2.0197
2018-02-11,Average Tone,-2.1332
2018-02-12,Average Tone,-1.6582
2018-02-13,Average Tone,-1.838
2018-02-14,Average Tone,-2.0617
2018-02-15,Average Tone,-1.7832
2018-02-16,Average Tone,-2.2334
2018-02-17,Average Tone,-2.3048
2018-02-18,Average Tone,-1.3946
2018-02-19,Average Tone,-1.8681
2018-02-20,Average Tone,-2.7419
2018-02-21,Average Tone,-2.6509
2018-02-22,Average Tone,-2.493
2018-02-23,Average Tone,-1.8908
2018-02-24,Average Tone,-2.5176
2018-02-25,Average Tone,-0.0105
2018-02-26,Average Tone,-1.5119
2018-02-27,Average Tone,-2.4936
2018-02-28,Average Tone,-2.0715
2018-03-01,Average Tone,-2.567
2018-03-02,Average Tone,-3.0304
2018-03-03,Average Tone,-2.4765
2018-03-04,Average Tone,-1.4864
2018-03-05,Average Tone,-0.7732
2018-03-06,Average Tone,-1.3729
2018-03-07,Average Tone,-1.9623
2018-03-08,Average Tone,-1.3664
2018-03-09,Average Tone,-1.6792
2018-03-10,Average Tone,-1.075
2018-03-11,Average Tone,-2.0634
2018-03-12,Average Tone,-1.8178
2018-03-13,Average Tone,-1.8203
2018-03-14,Average Tone,-1.9112
2018-03-15,Average Tone,-2.4052
2018-03-16,Average Tone,-2.383
2018-03-17,Average Tone,-1.2951
2018-03-18,Average Tone,-1.4068
2018-03-19,Average Tone,-1.2705
2018-03-20,Average Tone,-2.2796
2018-03-21,Average Tone,-1.127
2018-03-22,Average Tone,-1.8106
2018-03-23,Average Tone,-1.7894
2018-03-24,Average Tone,-2.714
2018-03-25,Average Tone,-2.529
2018-03-26,Average Tone,-2.1859
2018-03-27,Average Tone,-0.813
2018-03-28,Average Tone,-1.0685
2018-03-29,Average Tone,-1.1648
2018-03-30,Average Tone,-1.6464
2018-03-31,Average Tone,-3.8824
2018-04-01,Average Tone,-1.2749
2018-04-02,Average Tone,-1.3846
2018-04-03,Average Tone,-1.2832
2018-04-04,Average Tone,-2.2626
2018-04-05,Average Tone,-2.5193
2018-04-06,Average Tone,-2.1679
2018-04-07,Average Tone,-2.0946
2018-04-08,Average Tone,-1.7277
2018-04-09,Average Tone,-0.8721
2018-04-10,Average Tone,-2.5043
2018-04-11,Average Tone,-2.7888
2018-04-12,Average Tone,-2.0252
2018-04-13,Average Tone,-1.9343
2018-04-14,Average Tone,-3.5429
2018-04-15,Average Tone,-3.2887
2018-04-16,Average Tone,-2.2711
2018-04-17,Average Tone,-2.0072
2018-04-18,Average Tone,-1.8559
2018-04-19,Average Tone,-2.1128
2018-04-20,Average Tone,-2.7259
2018-04-21,Average Tone,-1.8908
2018-04-22,Average Tone,-1.9855
2018-04-23,Average Tone,-1.5863
2018-04-24,Average Tone,-0.1503
2018-04-25,Average Tone,-0.9637
2018-04-26,Average Tone,-1.7757
2018-04-27,Average Tone,-0.5569
2018-04-28,Average Tone,-1.6653
2018-04-29,Average Tone,-2.6584
2018-04-30,Average Tone,-1.6411
2018-05-01,Average Tone,-1.1304
2018-05-02,Average Tone,-0.8697
2018-05-03,Average Tone,-2.1776
2018-05-04,Average Tone,-2.4067
2018-05-05,Average Tone,-1.7798
2018-05-06,Average Tone,-2.7043
2018-05-07,Average Tone,-2.1455
2018-05-08,Average Tone,-1.7655
2018-05-09,Average Tone,-1.8056
2018-05-10,Average Tone,-1.0551
2018-05-11,Average Tone,-1.3684
2018-05-12,Average Tone,-0.8275
2018-05-13,Average Tone,-1.0324
2018-05-14,Average Tone,-1.6519
2018-05-15,Average Tone,-5.0349
2018-05-16,Average Tone,-2.3868
2018-05-17,Average Tone,-1.2288
2018-05-18,Average Tone,-1.1107
2018-05-19,Average Tone,-2.1307
2018-05-20,Average Tone,-1.6895
2018-05-21,Average Tone,-1.3679
2018-05-22,Average Tone,-1.146
2018-05-23,Average Tone,-1.1105
2018-05-24,Average Tone,-1.8358
2018-05-25,Average Tone,-1.9903
2018-05-26,Average Tone,-2.1917
2018-05-27,Average Tone,-1.5038
2018-05-28,Average Tone,-1.629
2018-05-29,Average Tone,-1.1092
2018-05-30,Average Tone,-0.7199
2018-05-31,Average Tone,0.0311
2018-06-01,Average Tone,-1.0865
2018-06-02,Average Tone,-1.4145
2018-06-03,Average Tone,-1.569
2018-06-04,Average Tone,-2.2626
2018-06-05,Average Tone,-1.8728
2018-06-06,Average Tone,-1.0373
2018-06-07,Average Tone,-1.1733
2018-06-08,Average Tone,-1.1514
2018-06-09,Average Tone,-1.5135
2018-06-10,Average Tone,0.0289
2018-06-11,Average Tone,-0.8376
2018-06-12,Average Tone,-1.3122
2018-06-13,Average Tone,-1.6469
2018-06-14,Average Tone,-1.6938
2018-06-15,Average Tone,-1.4987
2018-06-16,Average Tone,-1.2364
2018-06-17,Average Tone,-1.0126
2018-06-18,Average Tone,-1.3414
2018-06-19,Average Tone,-0.9127
2018-06-20,Average Tone,-1.0941
2018-06-21,Average Tone,-2.3903
2018-06-22,Average Tone,-1.9421
2018-06-23,Average Tone,-1.384
2018-06-24,Average Tone,-2.054
2018-06-25,Average Tone,-1.595
2018-06-26,Average Tone,-1.8136
2018-06-27,Average Tone,-1.0017
2018-06-28,Average Tone,-2.3102
2018-06-29,Average Tone,-2.0108
2018-06-30,Average Tone,-2.2782
2018-07-01,Average Tone,-1.3
2018-07-02,Average Tone,-1.1548
2018-07-03,Average Tone,-1.0941
2018-07-04,Average Tone,-1.0869
2018-07-05,Average Tone,-1.4983
2018-07-06,Average Tone,-1.8292
2018-07-07,Average Tone,-2.1601
2018-07-08,Average Tone,-1.3379
2018-07-09,Average Tone,-1.1128
2018-07-10,Average Tone,-1.2556
2018-07-11,Average Tone,-1.3081
2018-07-12,Average Tone,-1.0964
2018-07-13,Average Tone,-2.1262
2018-07-14,Average Tone,-3.0242
2018-07-15,Average Tone,-1.5245
2018-07-16,Average Tone,-1.8765
2018-07-17,Average Tone,-1.9286
2018-07-18,Average Tone,-1.979
2018-07-19,Average Tone,-2.376
2018-07-20,Average Tone,-2.0777
2018-07-21,Average Tone,-1.9604
2018-07-22,Average Tone,-2.3005
2018-07-23,Average Tone,-3.8559
2018-07-24,Average Tone,-2.7442
2018-07-25,Average Tone,-2.9512
2018-07-26,Average Tone,-2.9911
2018-07-27,Average Tone,-2.3507
2018-07-28,Average Tone,-2.5797
2018-07-29,Average Tone,-2.4147
2018-07-30,Average Tone,-2.5305
2018-07-31,Average Tone,-2.9523
2018-08-01,Average Tone,-1.4093
2018-08-02,Average Tone,-2.5683
2018-08-03,Average Tone,-2.8701
2018-08-04,Average Tone,-2.3949
2018-08-05,Average Tone,-3.0489
2018-08-06,Average Tone,-3.1651
2018-08-07,Average Tone,-2.8251
2018-08-08,Average Tone,-2.6668
2018-08-09,Average Tone,-1.919
2018-08-10,Average Tone,-0.9122
2018-08-11,Average Tone,-2.0832
2018-08-12,Average Tone,-2.5706
2018-08-13,Average Tone,-2.7754
2018-08-14,Average Tone,-1.8236
2018-08-15,Average Tone,-2.062
2018-08-16,Average Tone,-1.6011
2018-08-17,Average Tone,-0.9837
2018-08-18,Average Tone,-1.3509
2018-08-19,Average Tone,-1.8872
2018-08-20,Average Tone,-1.6895
2018-08-21,Average Tone,-1.6924
2018-08-22,Average Tone,-1.7279
2018-08-23,Average Tone,-1.3296
2018-08-24,Average Tone,-2.0046
2018-08-25,Average Tone,-2.5629
2018-08-26,Average Tone,-2.3334
